x,y,z
2820.7787,-1837.2481,-601.6244
2801.0839,-1867.9127,-602.8
2763.7405,-1892.3753,-604.63
2753.7654,-1857.4291,-605.2
2708.1658,-1841.0047,-608.0638
2738.6661,-1827.8176,-605.8158
2732.6846,-1789.6545,-606.9208
2692.5521,-1783.9519,-609.1925
2673.5464,-1825.694,-610.493
2659.9199,-1861.0236,-612.5214
2611.4352,-1841.5911,-618.3026
2576.267,-1869.1205,-625.018
2572.8256,-1824.6873,-624.5165
2532.9341,-1811.0857,-633.283
2477.9407,-1805.2219,-649.3529
2522.4967,-1763.2704,-634.6708
2475.4241,-1749.9488,-648.5013
2451.6949,-1778.7241,-657.558
2423.3268,-1813.94,-669.2125
2397.4867,-1863.1092,-679.4529
2384.9408,-1825.1289,-684.6874
2345.9269,-1842.4923,-698.7289
2330.0459,-1803.0447,-705.9965
2369.8389,-1788.0916,-690.4585
2336.4386,-1759.5987,-705.3698
2295.9186,-1777.6912,-718.2082
2276.1907,-1837.6908,-717.5438
2239.1759,-1840.4957,-723.1508
2211.8127,-1865.5914,-723.974
2192.6737,-1833.6872,-725.7303
2285.5688,-1737.6927,-722.605
2331.6621,-1715.9453,-706.55
2379.1317,-1729.3947,-686.733
2365.6087,-1698.413,-692.3606
2348.1959,-1669.4402,-698.2552
2313.7822,-1674.8757,-708.7633
2286.3656,-1696.3833,-718.1299
2231.1075,-1670.2246,-724.7366
2209.9159,-1612.8568,-724.2689
2377.9306,-1653.4441,-686.9443
2405.96,-1634.6168,-676.2802
2389.1075,-1603.4958,-682.2302
2456.4669,-1624.3695,-658.0994
2433.1682,-1675.3897,-665.7309
2471.5816,-1673.6609,-652.25
2490.9663,-1640.746,-646.7748
2511.9182,-1608.8067,-640.5622
2524.2186,-1639.7312,-637.1765
2542.4019,-1667.6029,-631.7836
2576.597,-1675.2823,-623.764
2608.1782,-1660.0816,-618.7602
2660.0382,-1654.8415,-612.2586
2641.7426,-1698.9252,-612.7088
2596.3701,-1704.2308,-618.5245
2598.5789,-1745.4564,-616.608
2643.9807,-1750.2226,-612.04
2664.7247,-1723.6191,-610.8448
2692.2871,-1690.019,-608.5949
2705.7975,-1653.8345,-608.2
2743.688,-1646.4183,-605.7915
2777.9744,-1625.548,-603.9403
2766.4697,-1679.4748,-604.0122
2811.9674,-1675.2708,-601.707
2830.8469,-1641.1201,-601.5758
2869.4377,-1647.6827,-600.4953
2897.7024,-1674.7762,-599.6569
2847.7681,-1690.7677,-600.09
2893.3332,-1725.718,-600.179
2922.8769,-1702.6805,-600.3964
2934.3061,-1666.9927,-599.5205
2970.8488,-1658.9275,-599.5142
3008.6773,-1676.5203,-599.2432
3051.0869,-1682.883,-599.163
3088.7707,-1651.0251,-599.5232
3111.8045,-1625.1946,-599.655
3137.2623,-1655.5007,-599.4892
3193.674,-1667.3638,-599.3634
3234.019,-1652.1119,-599.5199
3214.3539,-1702.6935,-600.2904
3253.1007,-1694.8877,-599.043
3282.2755,-1668.2104,-599.3539
3268.4257,-1629.3221,-599.6546
3309.6686,-1628.0057,-599.6538
3360.4245,-1633.976,-599.6255
3333.0855,-1670.6512,-599.3253
3306.5651,-1692.6713,-599.0706
3327.8011,-1727.2079,-600.08
3371.752,-1722.7413,-600.0988
3384.3938,-1672.9391,-599.2968
3432.7414,-1655.6025,-599.4885
3413.5689,-1706.8589,-600.2519
3458.2974,-1707.0274,-600.2492
3477.4726,-1651.5189,-599.5244
3510.138,-1682.3636,-599.1826
3567.1949,-1682.3257,-599.1882
3537.0127,-1713.5975,-600.192
3594.3383,-1721.3244,-600
3625.4378,-1700.8336,-600.3202
3622.0732,-1666.7026,-599.3714
3653.0883,-1637.6637,-599.6144
3689.176,-1660.0816,-599.443
3723.4197,-1620.5022,-599.6543
3754.4009,-1638.4266,-599.6109
3809.4883,-1625.2668,-599.65
3790.9577,-1658.3209,-599.4609
3824.234,-1676.43,-599.254
3844.1816,-1648.6347,-599.548
3857.4525,-1617.0979,-599.64
3875.5444,-1662.2843,-599.4265
3858.3119,-1714.2944,-600.1824
3915.8004,-1685.8547,-599.1458
3951.8869,-1724.978,-600.1016
3989.5792,-1698.3962,-599.012
4038.7708,-1682.1255,-599.185
4020.9084,-1710.6369,-600.212
4051.6653,-1724.2532,-600.0826
4084.9,-1715.7136,-600.1624
4097.176,-1683.6565,-599.1722
4078.9922,-1653.556,-599.5076
4050.3019,-1633.2314,-599.6446
4099.8802,-1625.2668,-599.6552
4119.1462,-1655.4174,-599.4909
4153.0897,-1666.7026,-599.3713
4184.4164,-1692.7785,-599.07
4220.1924,-1660.0816,-599.4444
4232.0928,-1618.3039,-599.648
4254.3752,-1643.6687,-599.5825
4287.9039,-1639.7798,-599.6043
4340.5047,-1625.2668,-599.6559
4321.9741,-1658.3209,-599.4623
4355.2504,-1676.43,-599.26
4375.198,-1648.6347,-599.548
4388.4689,-1617.0979,-599.64
4438.7627,-1632.5641,-599.6479
4485.7007,-1660.0816,-599.46
4511.6083,-1629.0403,-599.638
4550.9256,-1638.4266,-599.6104
4606.013,-1625.2668,-599.6414
4584.3856,-1656.6357,-599.4785
4636.7558,-1644.8777,-599.5746
4673.1857,-1643.3854,-599.5845
4705.9967,-1632.5399,-599.6334
4751.2089,-1657.6241,-600.9868
4787.4891,-1627.4569,-601.0712
4780.0405,-1687.3392,-600.7558
4815.2724,-1665.6002,-601.185
4833.7698,-1634.8665,-601.3826
4869.9823,-1699.8872,-600.8694
4834.5738,-1721.1181,-600.379
4887.4594,-1748.4636,-600.1663
4844.6047,-1761.1801,-600.189
4844.1469,-1802.5033,-600.873
4868.4728,-1835.9027,-601.5688
4882.9565,-1886.9225,-601.6755
4824.4137,-1865.3982,-601.3138
4851.7138,-1903.2872,-600.9496
4781.2165,-1858.2348,-601.116
4826.3876,-1831.4721,-601.213
4803.0609,-1806.7691,-600.7435
4771.8192,-1821.8815,-600.8604
4741.7631,-1839.2344,-600.93
4727.8739,-1885.4579,-600.7552
4710.9012,-1855.1529,-600.895
4678.6063,-1867.9127,-599.649
4641.7262,-1892.4764,-599.6044
4579.9943,-1889.2691,-599.6209
4531.0536,-1868.4866,-599.649
4488.9576,-1841.5911,-599.4612
4453.7894,-1869.1205,-599.6518
4409.3132,-1865.1396,-599.6376
4378.4336,-1847.1312,-599.5133
4356.2035,-1875.1331,-599.64
4326.7505,-1847.6816,-599.5178
4272.5738,-1863.7845,-599.6332
4217.1059,-1891.8835,-599.5932
4179.2953,-1875.9766,-599.6559
4179.3403,-1838.8529,-599.4328
4144.9483,-1811.0857,-599.1112
4090.1046,-1819.6091,-599.2066
4098.0087,-1784.4251,-600.1642
4063.3192,-1794.2216,-600.269
4034.645,-1817.4524,-599.185
3998.3315,-1836.0052,-599.4
3987.5092,-1875.9451,-599.655
3957.9412,-1841.5911,-599.4609
3913.832,-1838.8529,-599.4326
3934.5907,-1785.3839,-600.1779
3981.9297,-1798.6577,-600.3172
3964.272,-1770.5611,-600.0909
3906.2385,-1731.5284,-600.0868
3899.3147,-1781.6955,-600.1575
3879.4401,-1811.0857,-599.1059
3848.5164,-1792.7943,-600.2465
3869.0027,-1763.2704,-600.0808
3821.9301,-1749.9488,-600.185
3821.5371,-1713.1409,-600.1983
3787.81,-1729.1082,-600.0934
3773.5005,-1766.453,-600.0766
3797.811,-1794.2216,-600.2688
3824.5964,-1819.6091,-599.212
3769.1368,-1817.4524,-599.179
3724.9785,-1750.2226,-600.2115
3686.0612,-1726.4101,-600.0885
3640.7303,-1731.5284,-600.0834
3633.7218,-1775.3847,-600.1034
3658.38,-1691.3439,-599.0785
3722.5401,-1699.0048,-599.0068
3751.6267,-1721.757,-600.1104
3773.29,-1691.8447,-599.0736
3723.8605,-1655.501,-599.489
3503.4342,-1737.4705,-600.0942
3493.7267,-1791.0586,-600.2196
3468.4877,-1758.8082,-600.0905
3444.8122,-1802.9557,-600.3796
3412.4769,-1787.8887,-600.214
3381.9182,-1769.4809,-600.0908
3328.8434,-1771.3932,-600.098
3301.4153,-1748.0709,-600.134
3275.7448,-1769.8089,-600.096
3248.9657,-1792.1223,-600.236
3194.6861,-1776.1576,-600.1154
3163.6806,-1754.7667,-600.1089
3137.485,-1787.6502,-600.2
3123.8596,-1827.4289,-599.303
3067.3167,-1801.8955,-600.3555
3100.7629,-1786.6969,-600.1966
3101.2649,-1749.9488,-600.184
3049.0969,-1741.4702,-600.084
3010.3183,-1777.3971,-600.1084
2968.9961,-1802.7103,-599.03
2979.8962,-1751.2526,-600.1729
2940.1342,-1774.1852,-600.1103
2910.9676,-1755.5246,-600.104
2882.873,-1775.7646,-600.2415
2849.3845,-1814.6757,-600.194
2847.0617,-1778.795,-600.643
2808.7742,-1802.8341,-601.344
2787.4064,-1837.4572,-603.1489
2767.2406,-1810.8536,-603.8118
2762.3564,-1775.1134,-604.979
2740.9323,-1749.9488,-606.6399
2695.695,-1736.9762,-608.687
2644.1939,-1801.7846,-612.482
2588.0847,-1785.3839,-620.4548
2557.7727,-1766.9588,-625.835
2559.7325,-1731.5284,-625.428
2510.9662,-1710.4474,-639.14
2553.3271,-1698.9524,-627.685
2507.1476,-1672.4555,-641.1424
2472.8106,-1711.8397,-650.819
2432.7829,-1713.8578,-664.794
2417.9102,-1762.9395,-669.869
2395.3551,-1682.3743,-679.8119
2618.7351,-1772.1031,-615.034
2732.5439,-1707.0381,-606.9414
2773.1129,-1733.3978,-604.2235
2803.2083,-1713.3002,-602.5098
2843.3275,-1743.0338,-600.1756
2793.2747,-1763.4579,-602.7338
2943.802,-1733.7625,-600.0768
2965.5471,-1699.3192,-600.3692
3001.887,-1717.6989,-600.1568
3080.4197,-1713.4458,-600.1895
3106.6923,-1680.6357,-599.209
3161.1317,-1692.1884,-599.0686
3134.6126,-1724.6107,-600
3195.2623,-1734.8129,-600.0886
3226.2757,-1755.6399,-600.0965
3257.3512,-1740.5652,-600.0948
3284.3814,-1719.0588,-600.146
3427.6727,-1755.6021,-600.086
3990.4867,-1750.2226,-600.1824
4039.0087,-1766.453,-600.077
4008.0743,-1778.3068,-600.1128
4087.4383,-1749.9488,-600.1963
4125.4307,-1721.6726,-600.14
4130.0063,-1767.5116,-600
4171.7468,-1731.5284,-600.0835
4151.5792,-1700.3918,-598.9969
4220.2146,-1712.26,-600.2116
4217.3652,-1750.8067,-600.1999
4255.995,-1750.2226,-600.2096
4272.2317,-1714.474,-600.228
4262.0247,-1676.559,-599.2535
4304.3065,-1691.8447,-599.0798
4333.9721,-1716.4177,-600.183
4389.3284,-1714.2944,-600.182
4406.5609,-1662.2843,-599.4265
4446.8168,-1685.8547,-599.146
4479.5437,-1693.0297,-599.0619
4519.0648,-1699.0048,-600.347
4521.2019,-1663.3969,-599.4066
4569.8147,-1691.8447,-599.0742
4627.7154,-1680.2159,-599.2143
4604.6109,-1712.6267,-600.2
4645.0148,-1717.9973,-600.1598
4682.9612,-1701.0941,-600.3139
4709.1966,-1666.9628,-600.78
4738.4813,-1712.9823,-600.252
4793.639,-1726.4534,-600.2233
4756.5909,-1758.5258,-600.1332
4804.0612,-1765.9406,-600.1839
4777.179,-1785.7079,-600.3273
4746.3031,-1798.3516,-600.4288
4691.9937,-1821.3894,-599.2283
4663.4243,-1838.3504,-599.4274
4631.2879,-1857.4291,-599.5875
4585.6882,-1841.0047,-599.4713
4604.6306,-1805.1511,-599.0494
4570.0745,-1783.9519,-600.1856
4537.2158,-1823.6176,-599.2609
4508.393,-1791.4128,-600.225
4465.6072,-1785.3839,-600.1779
4450.3481,-1824.6873,-599.268
4410.4565,-1811.0857,-599.1064
4379.5329,-1792.7943,-600.2466
4400.0191,-1763.2704,-600.08
4435.2951,-1766.9588,-600.0783
4437.255,-1731.5284,-600.08
4482.5859,-1726.4101,-600.0876
4488.7211,-1760.1114,-600.106
4521.5032,-1750.2226,-600.1814
4542.8506,-1723.5383,-600.1184
4573.8571,-1737.8873,-600.094
4618.4548,-1749.9488,-600.216
4633.4658,-1779.5984,-600.1293
4663.9607,-1766.4137,-600.076
4694.6536,-1739.9242,-600.1004
4711.1913,-1776.9495,-600.0982
4644.7631,-1810.8536,-599.108
4352.9466,-1749.9488,-600.2155
4304.4456,-1741.1578,-600.0599
4329.1569,-1785.7414,-600.1825
4355.6128,-1819.6091,-599.2113
4300.1532,-1817.4524,-599.1805
4266.4275,-1828.7404,-599.3228
4223.4494,-1841.5911,-599.46
4200.0989,-1785.3839,-600.206
4247.438,-1798.6577,-600.3119
4167.1107,-1768.369,-600.0863
4283.7514,-1780.105,-600.1355
3463.5869,-1792.2567,-905.6448
3487.5323,-1750.2028,-905.8829
3450.4522,-1756.8934,-906.1214
3501.2082,-1783.8254,-905.3346
3535.7092,-1772.6739,-905.1262
3540.7046,-1723.5883,-905.03
3503.219,-1716.7763,-905.349
3473.8722,-1694.406,-903.8478
3440.0622,-1720.6261,-906.0039
3405.4935,-1764.6281,-906.4479
3400.1784,-1723.9908,-906.4017
3357.8132,-1757.4043,-907.0187
3404.0608,-1803.0063,-904.5649
3432.2129,-1829.0862,-904.1808
3468.1046,-1827.9318,-903.8239
3503.1479,-1820.0782,-903.4862
3539.2941,-1835.4962,-903.1126
3571.091,-1812.3868,-902.8327
3598.0539,-1785.3975,-904.3846
3583.7886,-1749.9941,-904.949
3575.7748,-1688.9325,-902.7974
3620.1316,-1714.1528,-904.1723
3631.4166,-1662.6994,-902.195
3592.6356,-1652.5033,-902.59
3548.0279,-1661.7573,-903.0277
3514.7029,-1681.6787,-903.3738
3476.667,-1646.3896,-903.7535
3443.0524,-1664.7193,-904.0732
3401.241,-1683.9234,-904.5
3362.906,-1709.3834,-906.628
3344.7766,-1667.0476,-905.0514
3301.9939,-1689.5102,-905.5255
3322.7083,-1729.3895,-907.2115
3309.3994,-1783.8048,-907.2022
3348.4928,-1804.7846,-905.0998
3384.7759,-1836.2025,-904.6534
3353.8489,-1856.284,-904.9805
3404.7658,-1879.8663,-904.4803
3452.7034,-1868.9233,-904.004
3496.0426,-1880.079,-903.57
3451.478,-1913.7176,-903.9887
3484.9001,-1920.5706,-903.6552
3517.1099,-1931.8292,-903.3523
3551.0847,-1912.2046,-902.996
3551.3906,-1872.9289,-903.023
3598.9071,-1854.9491,-902.5357
3586.2543,-1893.3708,-902.664
3633.7737,-1853.4809,-902.1874
3634.3792,-1818.5396,-902.1829
3631.7308,-1767.5049,-904.2248
3686.1525,-1788.6552,-903.475
3669.9614,-1820.4419,-901.8184
3716.7354,-1840.0669,-901.3473
3734.11,-1794.8744,-903.0044
3708.1424,-1750.2677,-903.7747
3668.0643,-1731.62,-903.862
3646.4334,-1692.97,-902.1182
3674.2984,-1673.8964,-901.7707
3649.3357,-1627.2567,-902.0444
3612.4612,-1615.504,-902.4097
3562.7104,-1625.78,-902.908
3569.5024,-1590.8445,-902.8146
3534.2608,-1595.4577,-903.1715
3511.3421,-1630.1615,-903.42
3455.2286,-1614.6374,-903.9746
3494.5331,-1581.3558,-903.5603
3542.6503,-1554.7081,-903.1678
3492.0565,-1540.4576,-903.8475
3452.5549,-1551.1363,-904.0972
3413.2659,-1584.7872,-904.37
3420.9157,-1632.7968,-904.3198
3383.1116,-1641.5875,-904.6905
3351.0878,-1614.8883,-905.0143
3320.3154,-1628.0361,-905.3254
3266.1417,-1645.3199,-905.8544
3264.5412,-1683.3019,-905.8762
3251.5513,-1719.023,-907.805
3280.6372,-1749.9941,-907.9283
3263.2798,-1784.4283,-907.6867
3281.5592,-1818.3808,-905.6974
3320.7787,-1839.983,-905.2936
3292.8029,-1874.9731,-905.5997
3252.8409,-1839.0831,-905.9739
3238.526,-1871.4893,-906.148
3264.1327,-1897.1636,-905.8729
3282.4888,-1928.4497,-905.682
3315.9135,-1914.3627,-905.3414
3344.4715,-1891.9808,-905.0734
3391.2593,-1936.0014,-904.6183
3334.2842,-1945.6736,-905.2486
3375.6901,-1966.8047,-905.16
3431.225,-1956.0093,-904.393
3475.8367,-1953.5065,-903.922
3508.6946,-1966.0025,-903.8272
3549.7561,-1958.3343,-903.2628
3583.8735,-1933.7576,-902.6933
3598.4422,-1965.4512,-902.9236
3629.723,-1950.0865,-902.3529
3611.8799,-1915.1494,-902.389
3643.339,-1903.3017,-902.0849
3668.5731,-1856.098,-901.8424
3700.5529,-1895.5639,-901.5218
3678.1931,-1945.7555,-901.82
3710.747,-1930.2084,-901.4144
3754.6294,-1915.8129,-900.964
3738.4756,-1876.5386,-901.1564
3759.9017,-1841.7394,-900.9164
3767.9664,-1782.5285,-902.766
3752.3346,-1750.019,-903.3108
3705.8343,-1705.0748,-903.2799
3751.4663,-1698.2128,-902.7874
3776.7899,-1723.6976,-902.7284
3800.6729,-1682.1963,-900.523
3764.3779,-1648.8456,-900.8833
3716.4174,-1660.0979,-901.3505
3687.9681,-1625.0157,-901.6586
3731.2781,-1612.3131,-901.223
3776.6322,-1591.2881,-900.75
3718.4224,-1563.9488,-901.3592
3757.9441,-1543.954,-901.1477
3716.4174,-1531.3022,-901.8309
3681.5843,-1542.2923,-901.9307
3694.8952,-1590.3313,-901.564
3659.5765,-1589.8867,-901.9157
3627.8513,-1578.6704,-902.2309
3596.1736,-1567.3202,-902.5673
3583.7886,-1534.1341,-903.0723
3526.9477,-1528.7914,-903.7814
3498.5273,-1500,-905.7829
3479.5803,-1500,-905.96
3460.6333,-1500,-906.1586
3432.2129,-1526.7247,-904.7948
3419.2044,-1551.9143,-904.428
3386.2543,-1546.6967,-904.8103
3383.101,-1605.155,-904.6877
3355.3026,-1581.6518,-904.9482
3337.4781,-1542.2258,-905.357
3315.0254,-1595.0096,-905.355
3283.3174,-1605.5254,-905.6826
3223.4721,-1600.4185,-906.2863
3229.0686,-1648.2321,-906.23
3225.6759,-1685.3162,-906.279
3195.5703,-1733.9156,-908.4786
3178.3045,-1691.9957,-906.7812
3143.5032,-1705.0268,-908.767
3139.0279,-1741.9629,-909.1375
3168.1096,-1769.488,-908.7242
3202.0345,-1790.7392,-908.2033
3235.0432,-1758.193,-908.2307
3240.9551,-1808.4794,-906.147
3218.1538,-1832.0779,-906.3262
3198.0083,-1890.2,-906.5505
3230.82,-1904.8395,-906.2043
3248.4343,-1956.2157,-906.217
3299.8742,-1962.7319,-905.8282
3337.7962,-1973.5513,-905.7366
3366.2166,-2000,-907.0764
3385.1636,-2000,-906.9082
3404.1105,-2000,-906.7249
3423.0575,-2000,-906.5316
3451.478,-1974.3523,-904.64
3479.8984,-2000,-905.9328
3498.8454,-2000,-905.7859
3517.7923,-2000,-905.6189
3536.7393,-2000,-905.4239
3555.6863,-2000,-905.235
3574.6332,-2000,-905.05
3593.5802,-2000,-904.8679
3612.5271,-2000,-904.6844
3631.4741,-2000,-904.4832
3659.8946,-1970.6122,-902.4538
3697.7885,-1970.158,-902.0647
3735.6824,-1956.3029,-901.3772
3792.5233,-1958.133,-900.8377
3812.5557,-1920.1803,-900.3887
3787.0288,-1872.2909,-900.67
3793.408,-1818.3832,-900.5974
3819.3479,-1848.7938,-900.3315
3821.6382,-1796.4369,-902.122
3800.6948,-1767.4375,-902.5796
3812.6742,-1724.8138,-902.3846
3849.0461,-1749.9941,-902.4166
3855.0184,-1784.86,-901.9149
3891.7741,-1767.7146,-901.692
3887.0185,-1721.6476,-901.617
3845.9354,-1715.5669,-902.0059
3858.8583,-1683.5128,-899.9489
3840.6652,-1653.5298,-900.1164
3812.0132,-1633.3393,-900.4213
3818.5994,-1591.8302,-900.3324
3801.9175,-1549.1554,-900.639
3782.7317,-1500,-903.0463
3801.6787,-1500,-902.8638
3830.0991,-1531.7636,-900.698
3820.6257,-1500,-902.6763
3839.5726,-1500,-902.5016
3858.5196,-1500,-902.3164
3871.3222,-1535.1052,-900.2034
3877.4665,-1500,-902.114
3896.4135,-1500,-901.9364
3905.887,-1543.5986,-899.6859
3915.3605,-1500,-901.7516
3934.3074,-1500,-901.57
3948.2007,-1542.0968,-899.285
3953.2544,-1500,-901.3785
3981.6748,-1526.9635,-899.3477
3972.2014,-1500,-901.206
3991.1483,-1500,-900.9975
4010.0953,-1500,-900.8188
4019.5688,-1526.9635,-898.9704
4029.0423,-1500,-900.6387
4047.9892,-1500,-900.4864
4057.4627,-1529.6752,-898.5063
4066.9362,-1500,-900.2772
4085.8831,-1500,-900.0847
4114.3036,-1533.7502,-897.819
4104.8301,-1500,-899.93
4123.7771,-1500,-899.716
4142.724,-1500,-899.5556
4157.6188,-1538.8298,-897.2669
4161.671,-1500,-899.3693
4180.618,-1500,-899.167
4196.1027,-1545.078,-896.7762
4199.5649,-1500,-898.9849
4227.9854,-1529.5194,-896.8213
4218.5119,-1500,-898.7985
4237.4588,-1500,-898.6198
4256.4058,-1500,-898.4374
4284.8263,-1542.6763,-895.9309
4275.3528,-1500,-898.24
4294.2997,-1500,-898.056
4322.7202,-1528.9211,-895.8917
4313.2467,-1500,-897.8858
4332.1937,-1500,-897.7073
4351.1406,-1500,-897.519
4379.5611,-1533.1287,-895.2098
4370.0876,-1500,-897.3138
4389.0346,-1500,-897.1594
4417.455,-1526.1459,-895.064
4407.9815,-1500,-896.9703
4426.9285,-1500,-896.7928
4445.8754,-1500,-896.5869
4436.402,-1546.4832,-894.3642
4474.2959,-1527.3701,-894.448
4464.8224,-1500,-896.3998
4483.7694,-1500,-896.2125
4502.7163,-1500,-896.043
4512.1898,-1527.3701,-894.0823
4521.6633,-1500,-895.8603
4540.6103,-1500,-895.6815
4550.0837,-1528.0802,-893.6797
4559.5572,-1500,-895.4918
4578.5042,-1500,-895.3142
4587.9777,-1529.5784,-893.2527
4597.4512,-1500,-895.1374
4616.3981,-1500,-894.95
4645.7305,-1535.9242,-892.4892
4635.3451,-1500,-894.7485
4654.292,-1500,-894.5637
4673.239,-1500,-894.4053
4701.6595,-1541.0368,-891.8132
4692.186,-1500,-894.2395
4711.1329,-1500,-894.0427
4739.5534,-1525.5173,-892.2022
4730.0799,-1500,-893.837
4749.0269,-1500,-893.6652
4767.9738,-1500,-893.453
4777.4473,-1526.0812,-891.8175
4786.9208,-1500,-893.2789
4805.8678,-1500,-893.1099
4804.0897,-1549.8394,-891.3744
4834.2882,-1531.2838,-891.1857
4824.8147,-1500,-892.9203
4843.7617,-1500,-892.7467
4862.7086,-1500,-892.565
4872.1821,-1531.2838,-890.863
4881.6556,-1500,-892.3834
4905.9944,-1535.2884,-890.7076
4900.6026,-1500,-892.212
4919.5495,-1500,-891.992
4938.4965,-1500,-891.8375
4955.9692,-1536.5048,-891.4869
4957.4435,-1500,-891.6335
4976.3904,-1500,-891.4694
4992.1588,-1522.1567,-893.2796
4992.1588,-1503.1831,-891.2978
4992.1588,-1541.1304,-895.2744
4992.1588,-1560.1041,-896.9652
4961.201,-1569.5909,-894.0322
4992.1588,-1579.0777,-898.3223
4992.1588,-1598.0514,-899.283
4945.3815,-1606.9442,-894.6872
4965.6482,-1626.5119,-896.7586
4992.1588,-1617.0251,-899.815
4992.1588,-1635.9987,-899.9077
4992.1588,-1654.9724,-899.545
4959.5533,-1666.5145,-895.6954
4992.1588,-1673.9461,-898.7199
4964.1491,-1702.4066,-894.0376
4992.1588,-1692.9197,-897.435
4992.1588,-1711.8934,-895.7049
4992.1588,-1730.8671,-893.584
4943.5902,-1730.3844,-891.975
4961.3383,-1759.3276,-891.6693
4992.1588,-1749.8407,-891.2726
4992.1588,-1768.8144,-893.5472
4963.8219,-1797.2749,-893.9943
4992.1588,-1787.7881,-895.6719
4992.1588,-1806.7617,-897.4096
4992.1588,-1825.7354,-898.7019
4947.0599,-1822.0435,-894.4064
4957.0138,-1857.0716,-896.0155
4992.1588,-1844.7091,-899.535
4992.1588,-1863.6827,-899.906
4992.1588,-1882.6564,-899.8205
4949.7889,-1892.1432,-894.9929
4992.1588,-1901.6301,-899.2957
4957.2268,-1925.7613,-894.0442
4992.1588,-1920.6037,-898.3417
4992.1588,-1939.5774,-896.9906
4951.4425,-1959.7038,-891.5058
4992.1588,-1958.5511,-895.3053
4992.1588,-1977.5247,-893.3135
4976.7085,-2000,-891.4667
4992.1588,-1996.4984,-891.323
4957.7616,-2000,-891.632
4938.8146,-2000,-891.8145
4910.3942,-1964.6543,-890.7043
4919.8676,-2000,-891.99
4900.9207,-2000,-892.188
4881.9737,-2000,-892.3624
4874.2328,-1948.3824,-890.9533
4863.0267,-2000,-892.5606
4835.1298,-1960.1162,-891.0997
4844.0798,-2000,-892.7303
4825.1328,-2000,-892.89
4796.6961,-1966.6747,-891.497
4806.1859,-2000,-893.0943
4787.2389,-2000,-893.2565
4768.2919,-2000,-893.4609
4764.3259,-1954.4485,-891.7279
4739.8715,-1974.7665,-892.2037
4749.345,-2000,-893.65
4730.398,-2000,-893.836
4711.451,-2000,-894.0228
4724.0559,-1952.9516,-892.1089
4683.0306,-1971.2852,-892.3303
4692.5041,-2000,-894.2122
4673.5571,-2000,-894.3812
4654.6101,-2000,-894.574
4654.2837,-1962.0214,-892.3552
4635.6632,-2000,-894.7549
4607.2427,-1969.9517,-893.0469
4616.7162,-2000,-894.9438
4597.7693,-2000,-895.13
4578.8223,-2000,-895.3034
4581.1788,-1952.298,-892.8995
4559.8753,-2000,-895.485
4536.3561,-1956.856,-893.4233
4540.9284,-2000,-895.6793
4512.5079,-1972.8613,-894.0882
4521.9814,-2000,-895.875
4503.0344,-2000,-896.056
4484.0875,-2000,-896.2148
4474.614,-1972.3402,-894.4357
4465.1405,-2000,-896.38
4446.1935,-2000,-896.6099
4449.8097,-1954.3126,-894.2492
4417.7731,-1970.1196,-894.9294
4427.2466,-2000,-896.7568
4408.2996,-2000,-896.9138
4389.3527,-2000,-897.1532
4379.8792,-1964.1881,-895.1376
4370.4057,-2000,-897.3303
4340.4717,-1966.822,-895.5975
4351.4587,-2000,-897.4993
4332.5118,-2000,-897.697
4313.5648,-2000,-897.8747
4308.5901,-1954.7799,-895.6602
4294.6178,-2000,-898.0679
4271.8874,-1962.6119,-896.16
4275.6709,-2000,-898.2552
4256.7239,-2000,-898.4496
4247.2504,-1974.3693,-896.7679
4237.7769,-2000,-898.625
4218.83,-2000,-898.8156
4209.3565,-1972.0689,-897.058
4199.883,-2000,-898.9912
4180.9361,-2000,-899.1865
4185.1056,-1955.3243,-896.8924
4152.5156,-1970.1196,-897.5465
4161.9891,-2000,-899.3377
4143.0421,-2000,-899.545
4124.0952,-2000,-899.7347
4114.6217,-1964.1881,-897.7654
4105.1482,-2000,-899.9175
4075.2142,-1966.822,-898.2223
4086.2012,-2000,-900.1175
4067.2543,-2000,-900.2837
4048.3073,-2000,-900.4879
4043.3326,-1954.7799,-898.2923
4029.3603,-2000,-900.6403
4006.6299,-1962.6119,-898.7998
4010.4134,-2000,-900.8152
3991.4664,-2000,-901
3981.9929,-1974.3693,-899.393
3972.5195,-2000,-901.2093
3953.5725,-2000,-901.372
3944.099,-1966.1269,-899.5042
3934.6255,-2000,-901.562
3915.6786,-2000,-901.7347
3911.1552,-1953.919,-899.5888
3896.7316,-2000,-901.9375
3868.3112,-1968.9622,-900.3393
3877.7846,-2000,-902.1289
3858.8377,-2000,-902.315
3839.8907,-2000,-902.4878
3833.778,-1959.131,-900.4483
3820.9437,-2000,-902.6569
3801.9968,-2000,-902.8573
3783.0498,-2000,-903.0062
3764.1029,-2000,-903.1889
3745.1559,-2000,-903.3765
3726.2089,-2000,-903.5587
3707.262,-2000,-903.7389
3688.315,-2000,-903.915
3669.368,-2000,-904.0983
3650.4211,-2000,-904.287
3868.3112,-1936.5069,-899.8674
3849.3642,-1875.1768,-900.0499
3880.6747,-1899.0766,-899.7225
3871.6098,-1847.205,-899.8092
3848.8097,-1819.6846,-900.0398
3903.7532,-1812.4464,-899.5212
3902.0194,-1865.949,-899.5238
3944.815,-1824.577,-899.0742
3922.5546,-1783.4228,-901.2609
